id,number_of_jobs,last_job_type,last_job_industry,experience_in_dbs,experience_outside_dbs,experience_in_fin,experience_in_insurance,target_achievement,overall_rating
2283,3,tech,insurance,9,6,11,4,HIGH,???
2276,3,finance,insurance,4,7,7,4,MEDIUM,???
1659,1,other,finance,9,1,9,0,MEDIUM,???
2824,0,,,7,0,7,0,MEDIUM,???
3091,1,tech,finance,4,4,6,2,MEDIUM,???
3163,5,other,insurance,4,7,7,3,MEDIUM,???
191,2,other,finance,6,3,7,2,MEDIUM,???
2134,0,,,10,0,10,0,MEDIUM,???
2379,0,,,9,0,9,0,MEDIUM,???
3231,0,,,9,0,9,0,MEDIUM,???
3569,3,hr,finance,7,1,7,0,MEDIUM,???
3781,1,hr,other,10,6,12,4,MEDIUM,???
1895,2,other,finance,3,0,3,0,LOW,???
966,4,hr,telecom,8,7,11,4,HIGH,???
2140,2,hr,other,3,2,3,0,MEDIUM,???
577,0,,,8,0,8,0,MEDIUM,???
1517,1,other,insurance,10,4,11,3,MEDIUM,???
2174,3,sales,tech,4,7,7,4,MEDIUM,???
2365,3,hr,telecom,3,7,6,4,MEDIUM,???
3926,4,sales,tech,4,1,4,1,HIGH,???
1681,1,sales,finance,10,4,12,2,MEDIUM,???
2724,0,,,5,0,5,0,MEDIUM,???
422,0,,,5,0,5,0,MEDIUM,???
3541,4,tech,telecom,8,7,11,4,HIGH,???
1157,0,,,8,0,8,0,MEDIUM,???
1363,4,sales,insurance,7,0,7,0,HIGH,???
2102,3,finance,tech,3,6,5,4,MEDIUM,???
2178,1,other,telecom,8,1,8,1,MEDIUM,???
2070,5,sales,telecom,9,5,10,4,HIGH,???
1456,0,,,7,0,7,0,MEDIUM,???
1209,0,,,3,0,3,0,MEDIUM,???
72,3,other,other,4,2,4,2,HIGH,???
213,0,,,8,0,8,0,MEDIUM,???
1995,1,finance,telecom,6,2,7,1,MEDIUM,???
979,0,,,4,0,4,0,MEDIUM,???
3190,0,,,4,0,4,0,MEDIUM,???
1570,0,,,10,0,10,0,MEDIUM,???
1514,0,,,9,0,9,0,MEDIUM,???
3888,0,,,9,0,9,0,MEDIUM,???
3651,0,,,7,0,7,0,MEDIUM,???
118,2,hr,tech,9,4,10,3,MEDIUM,???
2523,4,sales,finance,3,7,6,4,LOW,???
2853,0,,,8,0,8,0,MEDIUM,???
3818,5,finance,finance,4,7,7,4,LOW,???
1609,2,other,finance,3,2,3,1,LOW,???
1722,0,,,8,0,8,0,MEDIUM,???
916,1,tech,insurance,6,2,7,1,MEDIUM,???
803,2,finance,tech,3,0,3,0,MEDIUM,???
1374,2,tech,finance,6,4,8,2,MEDIUM,???
503,2,other,telecom,10,7,14,3,MEDIUM,???
3411,0,,,8,0,8,0,MEDIUM,???
1776,0,,,5,0,5,0,MEDIUM,???
505,0,,,4,0,4,0,MEDIUM,???
3493,0,,,9,0,9,0,MEDIUM,???
860,4,other,finance,10,7,13,4,MEDIUM,???
3928,0,,,8,0,8,0,MEDIUM,???
2794,3,finance,insurance,10,7,13,4,HIGH,???
2945,0,,,7,0,7,0,MEDIUM,???
864,0,,,10,0,10,0,MEDIUM,???
2017,1,sales,telecom,4,0,4,0,MEDIUM,???
1110,1,hr,finance,10,0,10,0,MEDIUM,???
2778,1,hr,finance,3,4,4,3,MEDIUM,???
185,1,hr,tech,9,2,9,2,MEDIUM,???
1049,3,sales,insurance,4,3,4,0,HIGH,???
987,0,,,6,0,6,0,MEDIUM,???
1490,3,finance,other,4,7,5,2,MEDIUM,???
444,5,tech,insurance,5,7,8,4,MEDIUM,???
2611,0,,,10,0,10,0,MEDIUM,???
3434,1,tech,telecom,4,0,4,0,MEDIUM,???
3702,3,hr,finance,3,1,3,0,MEDIUM,???
1024,5,sales,telecom,4,4,5,3,HIGH,???
1040,2,sales,telecom,10,1,10,1,MEDIUM,???
381,5,hr,telecom,8,7,11,4,HIGH,???
135,3,sales,tech,3,7,7,3,MEDIUM,???
1967,0,,,7,0,7,0,MEDIUM,???
2228,0,,,10,0,10,0,MEDIUM,???
710,2,sales,finance,3,6,4,5,LOW,???
1714,0,,,3,0,3,0,MEDIUM,???
3122,1,tech,tech,7,0,7,0,MEDIUM,???
2209,4,tech,tech,7,7,10,4,HIGH,???
1282,0,,,9,0,9,0,MEDIUM,???
882,1,other,finance,7,0,7,0,MEDIUM,???
3531,0,,,7,0,7,0,MEDIUM,???
2214,1,tech,other,3,1,3,0,MEDIUM,???
1780,0,,,8,0,8,0,MEDIUM,???
3553,0,,,9,0,9,0,MEDIUM,???
208,0,,,9,0,9,0,MEDIUM,???
2896,5,tech,tech,8,7,12,3,HIGH,???
954,0,,,5,0,5,0,MEDIUM,???
1258,0,,,3,0,3,0,MEDIUM,???
108,0,,,7,0,7,0,MEDIUM,???
3923,0,,,3,0,3,0,MEDIUM,???
494,4,hr,insurance,8,7,10,4,HIGH,???
156,0,,,9,0,9,0,MEDIUM,???
3697,0,,,4,0,4,0,MEDIUM,???
2841,0,,,6,0,6,0,MEDIUM,???
2830,2,tech,telecom,6,1,6,1,MEDIUM,???
1324,0,,,3,0,3,0,MEDIUM,???
3662,4,sales,finance,6,6,8,4,MEDIUM,???
2647,2,finance,insurance,4,2,5,1,MEDIUM,???
2482,0,,,7,0,7,0,MEDIUM,???
833,0,,,4,0,4,0,MEDIUM,???
2817,4,finance,finance,6,3,7,1,MEDIUM,???
2499,4,tech,insurance,5,6,8,3,HIGH,???
3090,0,,,4,0,4,0,MEDIUM,???
3879,4,finance,insurance,10,4,11,2,HIGH,???
2620,0,,,5,0,5,0,MEDIUM,???
1599,0,,,10,0,10,0,MEDIUM,???
2515,0,,,3,0,3,0,MEDIUM,???
2109,2,hr,other,9,7,13,3,MEDIUM,???
778,0,,,9,0,9,0,MEDIUM,???
1142,0,,,7,0,7,0,MEDIUM,???
1961,3,hr,tech,4,5,6,3,HIGH,???
3863,1,sales,finance,6,4,8,2,MEDIUM,???
2624,0,,,4,0,4,0,MEDIUM,???
3844,4,hr,insurance,5,6,8,2,HIGH,???
3460,1,hr,other,4,2,4,2,MEDIUM,???
3225,0,,,8,0,8,0,MEDIUM,???
1611,1,finance,finance,7,0,7,0,MEDIUM,???
232,4,other,tech,10,7,12,5,HIGH,???
3051,0,,,6,0,6,0,MEDIUM,???
3483,0,,,6,0,6,0,MEDIUM,???
3344,0,,,9,0,9,0,MEDIUM,???
1319,2,sales,insurance,8,6,11,3,MEDIUM,???
2268,0,,,7,0,7,0,MEDIUM,???
3609,0,,,10,0,10,0,MEDIUM,???
1488,0,,,4,0,4,0,MEDIUM,???
336,0,,,6,0,6,0,MEDIUM,???
3243,0,,,7,0,7,0,MEDIUM,???
459,0,,,7,0,7,0,MEDIUM,???
3934,0,,,8,0,8,0,MEDIUM,???
372,0,,,7,0,7,0,MEDIUM,???
3246,3,other,other,5,4,7,2,HIGH,???
1123,0,,,10,0,10,0,MEDIUM,???
1036,5,sales,tech,7,7,10,2,HIGH,???
949,0,,,7,0,7,0,MEDIUM,???
743,0,,,8,0,8,0,MEDIUM,???
1989,0,,,5,0,5,0,MEDIUM,???
1197,0,,,6,0,6,0,MEDIUM,???
1561,4,other,insurance,7,2,7,1,HIGH,???
1533,0,,,3,0,3,0,MEDIUM,???
36,3,hr,other,10,1,10,0,HIGH,???
1191,2,sales,telecom,6,0,6,0,MEDIUM,???
3894,0,,,6,0,6,0,MEDIUM,???
3439,0,,,8,0,8,0,MEDIUM,???
2249,1,hr,telecom,4,1,4,0,MEDIUM,???
3360,0,,,5,0,5,0,MEDIUM,???
2631,1,finance,tech,8,1,8,1,MEDIUM,???
1254,3,sales,other,3,4,4,2,HIGH,???
425,0,,,6,0,6,0,MEDIUM,???
2162,1,sales,other,8,0,8,0,MEDIUM,???
2666,2,hr,other,9,5,11,3,MEDIUM,???
1640,1,other,insurance,8,0,8,0,MEDIUM,???
2406,5,tech,finance,10,7,14,3,MEDIUM,???
3054,0,,,9,0,9,0,MEDIUM,???
216,2,tech,telecom,3,7,8,2,LOW,???
2029,0,,,7,0,7,0,MEDIUM,???
1043,0,,,9,0,9,0,MEDIUM,???
1510,4,tech,tech,3,0,3,0,HIGH,???
2803,2,other,insurance,8,7,11,4,MEDIUM,???
368,0,,,6,0,6,0,MEDIUM,???
335,5,sales,tech,7,7,10,4,HIGH,???
1137,0,,,6,0,6,0,MEDIUM,???
3876,0,,,7,0,7,0,MEDIUM,???
3022,0,,,4,0,4,0,MEDIUM,???
1713,3,sales,telecom,4,0,4,0,HIGH,???
3627,1,tech,finance,10,4,11,2,MEDIUM,???
3335,0,,,6,0,6,0,MEDIUM,???
3638,0,,,4,0,4,0,MEDIUM,???
1021,5,hr,finance,6,7,9,4,MEDIUM,???
1769,0,,,7,0,7,0,MEDIUM,???
3963,5,tech,insurance,4,7,7,4,MEDIUM,???
2058,0,,,5,0,5,0,MEDIUM,???
2714,4,tech,other,5,6,8,3,HIGH,???
506,3,other,tech,6,3,6,3,HIGH,???
1751,0,,,7,0,7,0,MEDIUM,???
576,0,,,5,0,5,0,MEDIUM,???
2425,2,tech,other,8,7,11,4,MEDIUM,???
301,2,hr,telecom,8,5,11,2,MEDIUM,???
107,3,other,tech,8,7,11,2,HIGH,???
116,0,,,7,0,7,0,MEDIUM,???
231,0,,,8,0,8,0,MEDIUM,???
674,0,,,5,0,5,0,MEDIUM,???
1496,0,,,10,0,10,0,MEDIUM,???
3044,0,,,5,0,5,0,MEDIUM,???
424,0,,,9,0,9,0,MEDIUM,???
157,0,,,3,0,3,0,MEDIUM,???
276,1,sales,tech,6,0,6,0,MEDIUM,???
67,2,tech,insurance,5,1,5,1,MEDIUM,???
345,5,sales,tech,3,7,6,4,MEDIUM,???
1069,0,,,3,0,3,0,MEDIUM,???
2104,1,hr,finance,10,1,10,0,MEDIUM,???
3417,0,,,3,0,3,0,MEDIUM,???
151,0,,,5,0,5,0,MEDIUM,???
1911,1,tech,finance,10,0,10,0,MEDIUM,???
925,0,,,9,0,9,0,MEDIUM,???
1416,0,,,3,0,3,0,MEDIUM,???
125,4,tech,telecom,10,7,12,4,HIGH,???
1515,0,,,8,0,8,0,MEDIUM,???
3070,5,hr,insurance,3,7,6,4,MEDIUM,???
1125,0,,,4,0,4,0,MEDIUM,???
3447,0,,,5,0,5,0,MEDIUM,???
1983,0,,,4,0,4,0,MEDIUM,???
442,0,,,7,0,7,0,MEDIUM,???
3624,0,,,3,0,3,0,MEDIUM,???
3382,0,,,7,0,7,0,MEDIUM,???
2722,0,,,4,0,4,0,MEDIUM,???
3294,5,sales,insurance,3,7,6,4,MEDIUM,???
2815,3,hr,other,8,5,10,3,HIGH,???
559,3,sales,insurance,8,5,11,1,HIGH,???
4,2,hr,finance,9,7,11,5,MEDIUM,???
1477,0,,,4,0,4,0,MEDIUM,???
2765,0,,,9,0,9,0,MEDIUM,???
2771,2,tech,insurance,5,7,9,3,LOW,???
1935,0,,,7,0,7,0,MEDIUM,???
3410,3,hr,insurance,9,7,12,4,HIGH,???
2401,2,sales,tech,7,7,10,4,MEDIUM,???
2328,4,sales,telecom,10,7,14,3,HIGH,???
3326,1,other,insurance,6,0,6,0,MEDIUM,???
2072,4,tech,other,9,7,12,4,HIGH,???
3732,0,,,8,0,8,0,MEDIUM,???
3004,0,,,7,0,7,0,MEDIUM,???
2103,0,,,8,0,8,0,MEDIUM,???
3322,4,hr,other,9,6,11,4,HIGH,???
2548,0,,,10,0,10,0,MEDIUM,???
956,4,sales,finance,4,3,5,2,MEDIUM,???
3641,0,,,6,0,6,0,MEDIUM,???
1760,4,sales,insurance,8,2,8,2,HIGH,???
2944,0,,,5,0,5,0,MEDIUM,???
2155,0,,,8,0,8,0,MEDIUM,???
1061,4,other,tech,8,7,11,4,HIGH,???
2922,2,hr,telecom,4,7,7,4,LOW,???
648,4,tech,tech,7,7,11,3,HIGH,???
3754,0,,,10,0,10,0,MEDIUM,???
2032,0,,,10,0,10,0,MEDIUM,???
2681,0,,,7,0,7,0,MEDIUM,???
3791,5,other,finance,9,6,12,3,MEDIUM,???
196,5,sales,tech,10,7,13,4,HIGH,???
48,5,finance,tech,5,7,8,4,MEDIUM,???
2041,5,finance,insurance,5,5,7,3,HIGH,???
865,0,,,10,0,10,0,MEDIUM,???
2333,0,,,7,0,7,0,MEDIUM,???
3132,4,tech,insurance,9,6,13,2,HIGH,???
488,0,,,6,0,6,0,MEDIUM,???
2562,2,other,insurance,6,0,6,0,MEDIUM,???
268,5,other,finance,5,7,8,4,LOW,???
1038,1,other,tech,3,0,3,0,MEDIUM,???
2397,1,sales,other,9,0,9,0,MEDIUM,???
1788,1,sales,finance,8,5,10,3,MEDIUM,???
247,1,sales,finance,7,3,8,2,MEDIUM,???
70,0,,,5,0,5,0,MEDIUM,???
3209,2,tech,finance,9,6,11,3,MEDIUM,???
2424,2,other,insurance,5,2,5,2,MEDIUM,???
1970,0,,,6,0,6,0,MEDIUM,???
2377,1,other,tech,7,3,8,2,MEDIUM,???
3993,0,,,10,0,10,0,MEDIUM,???
3458,3,hr,finance,9,3,10,2,MEDIUM,???
361,0,,,8,0,8,0,MEDIUM,???
2705,2,tech,insurance,9,5,11,3,MEDIUM,???
936,5,finance,finance,4,4,5,3,MEDIUM,???
261,0,,,5,0,5,0,MEDIUM,???
1932,0,,,3,0,3,0,MEDIUM,???
1669,3,tech,finance,10,0,10,0,MEDIUM,???
2241,1,other,insurance,6,0,6,0,MEDIUM,???
2349,5,hr,finance,5,7,9,3,LOW,???
1569,0,,,9,0,9,0,MEDIUM,???
605,0,,,7,0,7,0,MEDIUM,???
760,0,,,5,0,5,0,MEDIUM,???
1329,0,,,5,0,5,0,MEDIUM,???
1889,2,hr,finance,8,4,10,2,MEDIUM,???
561,2,sales,other,4,7,7,3,LOW,???
2094,0,,,3,0,3,0,MEDIUM,???
179,4,sales,tech,4,3,5,0,HIGH,???
2621,5,tech,finance,3,7,5,5,LOW,???
1948,0,,,3,0,3,0,MEDIUM,???
3558,2,finance,finance,4,4,6,2,MEDIUM,???
163,0,,,3,0,3,0,MEDIUM,???
627,4,hr,tech,4,3,5,2,HIGH,???
1608,4,finance,insurance,6,4,8,0,HIGH,???
1737,1,sales,other,7,4,9,2,MEDIUM,???
401,3,finance,telecom,3,7,6,3,MEDIUM,???
3389,0,,,4,0,4,0,MEDIUM,???
1222,2,finance,insurance,5,1,5,1,MEDIUM,???
3007,2,finance,tech,4,7,6,5,LOW,???
197,0,,,8,0,8,0,MEDIUM,???
2011,0,,,7,0,7,0,MEDIUM,???
3085,4,hr,telecom,4,1,4,1,HIGH,???
2584,0,,,8,0,8,0,MEDIUM,???
427,1,other,insurance,5,0,5,0,MEDIUM,???
2066,5,sales,finance,6,6,8,4,MEDIUM,???
2014,0,,,8,0,8,0,MEDIUM,???
3767,1,sales,insurance,9,0,9,0,MEDIUM,???
3459,1,sales,tech,10,3,11,2,MEDIUM,???
3575,0,,,8,0,8,0,MEDIUM,???
866,5,finance,finance,9,3,10,2,MEDIUM,???
1950,0,,,3,0,3,0,MEDIUM,???
1360,1,hr,other,3,0,3,0,MEDIUM,???
1091,0,,,9,0,9,0,MEDIUM,???
2143,0,,,6,0,6,0,MEDIUM,???
1148,3,sales,tech,9,3,10,2,HIGH,???
1809,5,tech,tech,7,7,9,5,HIGH,???
2870,0,,,7,0,7,0,MEDIUM,???
2156,0,,,8,0,8,0,MEDIUM,???
212,0,,,5,0,5,0,MEDIUM,???
3581,0,,,3,0,3,0,MEDIUM,???
2407,0,,,9,0,9,0,MEDIUM,???
3247,0,,,7,0,7,0,MEDIUM,???
224,0,,,6,0,6,0,MEDIUM,???
3559,2,tech,telecom,9,1,9,1,MEDIUM,???
540,1,finance,insurance,3,3,5,1,MEDIUM,???
1217,1,other,other,3,6,5,4,LOW,???
2054,3,tech,telecom,7,2,8,1,HIGH,???
3734,1,sales,finance,4,0,4,0,LOW,???
1575,0,,,10,0,10,0,MEDIUM,???
2831,0,,,9,0,9,0,MEDIUM,???
3121,0,,,3,0,3,0,MEDIUM,???
2650,0,,,5,0,5,0,MEDIUM,???
1827,0,,,10,0,10,0,MEDIUM,???
3671,0,,,6,0,6,0,MEDIUM,???
431,0,,,6,0,6,0,MEDIUM,???
1340,3,other,insurance,9,2,10,1,HIGH,???
2165,0,,,8,0,8,0,MEDIUM,???
3583,0,,,6,0,6,0,MEDIUM,???
3570,1,hr,insurance,9,0,9,0,MEDIUM,???
2832,0,,,9,0,9,0,MEDIUM,???
1675,3,tech,insurance,9,7,11,5,HIGH,???
3675,2,hr,insurance,10,0,10,0,MEDIUM,???
1336,5,finance,other,6,7,9,4,HIGH,???
2984,5,other,finance,5,7,9,1,LOW,???
676,5,other,other,9,7,12,4,HIGH,???
747,3,other,other,3,7,6,4,MEDIUM,???
2161,0,,,10,0,10,0,MEDIUM,???
888,0,,,3,0,3,0,MEDIUM,???
3188,2,sales,telecom,6,7,8,5,MEDIUM,???
511,1,hr,other,3,0,3,0,MEDIUM,???
2691,0,,,10,0,10,0,MEDIUM,???
1861,2,hr,insurance,7,4,9,2,MEDIUM,???
1762,2,finance,tech,6,0,6,0,MEDIUM,???
1753,0,,,4,0,4,0,MEDIUM,???
3956,5,finance,other,4,4,6,2,HIGH,???
2651,2,hr,tech,8,3,9,2,MEDIUM,???
2369,1,hr,finance,9,0,9,0,MEDIUM,???
2351,0,,,7,0,7,0,MEDIUM,???
3812,0,,,4,0,4,0,MEDIUM,???
2982,0,,,5,0,5,0,MEDIUM,???
3661,4,tech,insurance,9,4,11,2,HIGH,???
274,0,,,6,0,6,0,MEDIUM,???
2299,0,,,4,0,4,0,MEDIUM,???
1084,3,tech,tech,6,7,10,3,HIGH,???
1399,0,,,8,0,8,0,MEDIUM,???
1958,0,,,5,0,5,0,MEDIUM,???
3373,0,,,7,0,7,0,MEDIUM,???
66,0,,,7,0,7,0,MEDIUM,???
1733,0,,,6,0,6,0,MEDIUM,???
124,0,,,4,0,4,0,MEDIUM,???
3073,3,hr,other,4,7,7,4,MEDIUM,???
318,0,,,3,0,3,0,MEDIUM,???
3212,2,sales,finance,8,7,11,4,MEDIUM,???
2235,0,,,9,0,9,0,MEDIUM,???
303,0,,,9,0,9,0,MEDIUM,???
2374,0,,,7,0,7,0,MEDIUM,???
1350,0,,,6,0,6,0,MEDIUM,???
1706,0,,,7,0,7,0,MEDIUM,???
2195,0,,,6,0,6,0,MEDIUM,???
3713,0,,,9,0,9,0,MEDIUM,???
2320,5,other,other,7,7,9,5,HIGH,???
2616,0,,,6,0,6,0,MEDIUM,???
1938,0,,,5,0,5,0,MEDIUM,???
1281,2,hr,insurance,7,7,10,4,MEDIUM,???
1045,5,sales,insurance,9,4,11,2,HIGH,???
2277,2,finance,telecom,5,5,7,2,MEDIUM,???
3052,4,hr,finance,8,7,11,4,MEDIUM,???
2894,1,sales,other,9,1,9,1,MEDIUM,???
814,0,,,4,0,4,0,MEDIUM,???
813,0,,,8,0,8,0,MEDIUM,???
562,0,,,9,0,9,0,MEDIUM,???
3165,0,,,9,0,9,0,MEDIUM,???
3023,4,tech,other,7,5,9,3,HIGH,???
280,2,sales,tech,9,4,11,2,MEDIUM,???
3564,0,,,7,0,7,0,MEDIUM,???
137,0,,,10,0,10,0,MEDIUM,???
1269,0,,,9,0,9,0,MEDIUM,???
2184,0,,,9,0,9,0,MEDIUM,???
902,1,tech,finance,4,0,4,0,LOW,???
1589,2,tech,insurance,10,2,11,1,MEDIUM,???
1797,0,,,3,0,3,0,MEDIUM,???
2932,0,,,4,0,4,0,MEDIUM,???
2012,3,sales,other,6,0,6,0,HIGH,???
79,4,tech,finance,5,7,8,4,LOW,???
3253,5,finance,insurance,3,7,7,3,MEDIUM,???
403,0,,,7,0,7,0,MEDIUM,???
33,5,finance,finance,5,7,8,4,LOW,???
497,0,,,7,0,7,0,MEDIUM,???
2234,0,,,9,0,9,0,MEDIUM,???
594,1,other,telecom,9,0,9,0,MEDIUM,???
1718,0,,,7,0,7,0,MEDIUM,???
999,4,tech,tech,9,7,12,4,HIGH,???
1808,0,,,3,0,3,0,MEDIUM,???
2372,2,hr,finance,9,2,9,0,MEDIUM,???
680,2,other,other,7,3,8,2,MEDIUM,???
3181,0,,,5,0,5,0,MEDIUM,???
1072,5,other,other,5,7,8,4,MEDIUM,???
1210,0,,,7,0,7,0,MEDIUM,???
1534,3,hr,tech,9,7,13,3,HIGH,???
1153,5,tech,finance,4,7,6,5,LOW,???
3507,1,finance,finance,10,3,11,2,MEDIUM,???
2479,3,finance,tech,3,7,6,4,MEDIUM,???
2170,2,finance,other,10,7,14,3,MEDIUM,???
1680,1,sales,other,7,3,8,2,MEDIUM,???
1207,3,sales,other,3,7,5,5,MEDIUM,???
661,0,,,4,0,4,0,MEDIUM,???
3571,0,,,6,0,6,0,MEDIUM,???
3251,1,hr,telecom,6,1,6,0,MEDIUM,???
2927,5,sales,insurance,7,6,10,0,HIGH,???
2995,0,,,5,0,5,0,MEDIUM,???
903,0,,,10,0,10,0,MEDIUM,???
3835,0,,,6,0,6,0,MEDIUM,???
2907,0,,,8,0,8,0,MEDIUM,???
3273,0,,,9,0,9,0,MEDIUM,???
757,0,,,9,0,9,0,MEDIUM,???
3711,0,,,3,0,3,0,MEDIUM,???
3160,1,tech,other,8,0,8,0,MEDIUM,???
2892,1,finance,insurance,4,2,4,0,MEDIUM,???
1530,2,hr,other,5,5,7,3,MEDIUM,???
3364,0,,,3,0,3,0,MEDIUM,???
617,3,finance,insurance,7,1,7,0,HIGH,???
